OrderID,CustomerID,OrderDate,TotalAmount,PaymentMethod,Status
749,2412,2024-06-06,31521,UPI,Processing
750,3223,2023-10-21,32408,Credit Card,Cancelled
751,191,2023-03-14,89030,Debit Card,Shipped
752,9385,2024-08-09,110002,Credit Card,Delivered
753,7692,2024-09-11,138109,Net Banking,Delivered
754,1471,2023-03-23,166020,Credit Card,Shipped
755,4928,2024-07-02,83838,Net Banking,Shipped
756,4868,2023-09-29,69488,Debit Card,Shipped
757,2084,2023-09-12,194313,Net Banking,Processing
758,4141,2024-11-06,159871,UPI,Cancelled
759,1328,2023-10-17,38722,Credit Card,Processing
760,3856,2024-12-30,113497,Debit Card,Cancelled
761,940,2024-05-10,77805,Debit Card,Cancelled
762,8348,2023-12-23,13883,Net Banking,Processing
763,1429,2024-09-03,155855,Debit Card,Processing
764,4728,2023-06-14,107998,UPI,Cancelled
765,4323,2024-06-20,49213,UPI,Cancelled
766,5659,2023-12-07,158854,Net Banking,Shipped
767,1220,2024-04-16,8529,Credit Card,Processing
768,2003,2023-12-18,155151,UPI,Processing
769,342,2023-06-27,189373,UPI,Shipped
770,5192,2023-12-10,87487,Net Banking,Cancelled
771,8967,2023-06-22,138968,Debit Card,Cancelled
772,5893,2024-03-21,8395,UPI,Shipped
773,1929,2024-07-04,185458,Credit Card,Delivered
774,7706,2023-12-05,147442,Credit Card,Delivered
775,9420,2023-09-08,4465,UPI,Processing
776,5730,2023-06-17,129200,Debit Card,Processing
777,7221,2023-01-07,101295,Net Banking,Cancelled
778,7403,2024-03-25,174962,UPI,Cancelled
779,6455,2024-02-29,188114,Net Banking,Shipped
780,3533,2024-01-16,159011,Debit Card,Delivered
781,2398,2024-04-21,51851,UPI,Processing
782,3821,2023-10-24,71996,UPI,Processing
783,8633,2024-01-30,32174,Credit Card,Processing
784,9126,2024-05-10,31919,Debit Card,Cancelled
785,7379,2023-10-17,30157,Credit Card,Delivered
786,924,2023-05-29,182705,UPI,Delivered
787,5185,2024-09-03,168504,Credit Card,Shipped
788,8835,2024-11-20,21787,UPI,Shipped
789,7468,2023-02-21,45088,Debit Card,Processing
790,1666,2023-07-18,157656,UPI,Delivered
791,801,2023-04-13,124941,UPI,Cancelled
792,2435,2023-11-27,11321,Net Banking,Shipped
793,949,2024-09-07,189960,Debit Card,Cancelled
794,4751,2024-04-27,132747,Net Banking,Shipped
795,1875,2024-11-20,142344,Debit Card,Processing
796,7712,2024-12-26,90723,UPI,Cancelled
797,8216,2023-08-04,80011,Credit Card,Cancelled
798,5911,2023-03-26,67612,Debit Card,Processing
799,2805,2023-06-11,41782,Debit Card,Cancelled
800,510,2023-09-08,41030,UPI,Shipped
801,5438,2024-07-24,90453,Net Banking,Delivered
802,4207,2024-01-11,184972,UPI,Shipped
803,2015,2024-01-16,11441,Debit Card,Delivered
804,1317,2024-03-14,85925,Credit Card,Processing
805,6754,2024-04-14,64192,Net Banking,Shipped
806,5658,2023-01-16,68849,Debit Card,Cancelled
807,669,2024-07-06,179065,Debit Card,Shipped
808,2281,2023-12-18,187586,Debit Card,Shipped
809,1071,2024-01-29,18010,Debit Card,Processing
810,7758,2024-12-09,38267,Debit Card,Shipped
811,561,2024-01-16,84160,Credit Card,Cancelled
812,114,2023-01-17,80120,Debit Card,Processing
813,8850,2023-08-10,121336,Credit Card,Delivered
814,678,2024-12-10,109742,Credit Card,Delivered
815,7552,2024-08-15,84511,Debit Card,Delivered
816,1292,2024-03-11,92322,UPI,Shipped
817,6513,2024-10-21,129854,Debit Card,Processing
818,6189,2024-09-09,174685,Net Banking,Delivered
819,8406,2024-04-09,145315,Net Banking,Processing
820,4418,2024-01-29,109168,Credit Card,Cancelled
821,9605,2024-05-11,135760,Debit Card,Processing
822,8254,2024-05-04,197212,UPI,Cancelled
823,3479,2023-02-17,95531,UPI,Delivered
824,1,2024-10-24,189774,UPI,Processing
825,6650,2023-01-20,124175,Net Banking,Delivered
826,5464,2023-06-29,88558,UPI,Delivered
827,1593,2023-09-03,41758,UPI,Processing
828,7574,2023-10-27,86276,Debit Card,Delivered
829,3039,2024-09-18,198722,UPI,Delivered
830,3909,2023-05-29,70959,Net Banking,Delivered
831,7401,2024-02-21,128236,UPI,Processing
832,8490,2024-12-24,121873,Net Banking,Shipped
833,7731,2024-02-27,198791,UPI,Cancelled
834,9893,2024-08-15,163047,Credit Card,Cancelled
835,5812,2024-08-28,57610,Net Banking,Cancelled
836,7579,2023-12-16,81992,Net Banking,Delivered
837,3440,2023-02-28,79316,Net Banking,Delivered
838,6686,2024-01-08,101557,Credit Card,Processing
839,9137,2023-12-29,115087,Net Banking,Delivered
840,8534,2024-06-22,156650,Debit Card,Cancelled
841,9449,2023-10-01,15820,Net Banking,Shipped
842,3246,2023-07-13,8363,Net Banking,Delivered
843,8705,2024-10-05,49113,Net Banking,Processing
844,1864,2024-05-16,27126,Debit Card,Shipped
845,7355,2023-12-19,45732,Debit Card,Cancelled
846,3511,2023-03-29,65338,Net Banking,Cancelled
847,6716,2023-12-17,68768,UPI,Shipped
848,6723,2023-02-10,150028,Debit Card,Shipped
849,31,2024-11-09,76719,UPI,Delivered
850,2575,2023-08-05,101363,Net Banking,Shipped
851,1544,2023-10-16,186710,Debit Card,Cancelled
852,9784,2023-09-21,181392,Debit Card,Cancelled
853,1401,2024-02-29,50420,Debit Card,Processing
854,6091,2024-05-13,30378,Net Banking,Cancelled
855,8169,2024-04-22,7356,Net Banking,Processing
856,7140,2024-11-24,144005,UPI,Processing
857,3045,2023-06-21,82545,Credit Card,Shipped
858,6102,2023-09-17,173913,UPI,Processing
859,3431,2024-04-07,186928,Net Banking,Delivered
860,9264,2024-11-30,123499,UPI,Cancelled
861,2238,2024-10-31,113478,Net Banking,Shipped
862,4681,2023-02-15,116623,Net Banking,Shipped
863,5470,2024-10-14,148718,Net Banking,Shipped
864,5641,2023-12-11,64845,Credit Card,Processing
865,4222,2024-11-29,23870,UPI,Shipped
866,6989,2023-11-08,103914,Net Banking,Delivered
867,7831,2024-06-21,17506,Debit Card,Cancelled
868,4300,2023-07-05,57079,Credit Card,Delivered
869,1035,2023-10-24,187486,Credit Card,Cancelled
870,8632,2024-08-15,20373,Credit Card,Processing
871,2230,2023-03-31,158353,UPI,Delivered
872,3448,2024-12-20,12869,UPI,Delivered
873,5845,2023-01-13,84158,UPI,Shipped
874,1360,2024-03-03,63128,Debit Card,Delivered
875,6003,2023-12-03,16133,Credit Card,Delivered
876,9492,2023-06-12,132625,Debit Card,Shipped
877,8908,2024-12-05,40093,UPI,Cancelled
878,6242,2023-04-16,192452,UPI,Processing
879,6518,2024-03-17,130711,Net Banking,Processing
880,8223,2023-07-19,2124,Credit Card,Delivered
881,7064,2024-11-11,176443,Debit Card,Processing
882,1319,2023-07-29,15803,Net Banking,Delivered
883,8778,2023-08-29,165746,Debit Card,Shipped
884,6802,2023-04-23,52158,UPI,Shipped
885,4847,2024-09-18,43120,Net Banking,Processing
886,624,2024-11-04,78805,Credit Card,Cancelled
887,593,2023-11-05,112909,UPI,Cancelled
888,6320,2024-12-27,150043,Net Banking,Shipped
889,8926,2024-10-04,138401,Credit Card,Shipped
890,4695,2024-04-17,114794,UPI,Processing
891,4319,2023-02-23,8741,Debit Card,Processing
892,9074,2024-09-23,68679,Credit Card,Processing
893,1443,2023-10-11,125052,Net Banking,Shipped
894,5241,2024-06-30,97377,Credit Card,Cancelled
895,5325,2023-11-27,118706,Debit Card,Shipped
896,1981,2024-09-29,164888,Debit Card,Processing
897,6880,2024-08-18,182560,Net Banking,Shipped
898,4740,2023-02-03,24216,Net Banking,Delivered
899,6621,2024-11-26,137382,Credit Card,Processing
900,2041,2024-03-07,123650,Net Banking,Delivered
901,9571,2023-06-29,90965,Debit Card,Delivered
902,6382,2023-02-18,168533,UPI,Processing
903,7492,2023-12-07,152671,UPI,Delivered
904,2177,2023-10-11,59121,Debit Card,Processing
905,2050,2023-06-28,134640,Net Banking,Processing
906,3048,2023-01-11,116282,UPI,Processing
907,4753,2023-11-23,195538,Debit Card,Delivered
908,6913,2024-12-21,157461,UPI,Cancelled
909,1517,2023-07-09,62240,UPI,Shipped
910,3338,2023-02-17,154952,Debit Card,Delivered
911,3929,2023-03-06,87253,UPI,Processing
912,6894,2024-01-07,50268,Debit Card,Processing
913,9738,2023-06-04,99606,UPI,Processing
914,1699,2023-05-27,170871,Net Banking,Shipped
915,6191,2023-05-23,51675,Credit Card,Cancelled
916,6568,2023-04-01,142167,Net Banking,Shipped
917,5388,2025-01-05,171164,Debit Card,Delivered
918,6861,2023-07-23,8059,Debit Card,Delivered
919,4740,2024-05-23,134188,Credit Card,Cancelled
920,2207,2023-10-07,164574,Credit Card,Cancelled
921,4060,2023-02-09,14635,Net Banking,Shipped
922,6721,2023-09-16,176435,Debit Card,Shipped
923,2318,2023-08-26,164110,Debit Card,Cancelled
924,2869,2023-02-09,32461,Credit Card,Shipped
925,3164,2023-12-09,61802,UPI,Processing
926,9554,2024-07-21,124230,Debit Card,Cancelled
927,9615,2023-07-12,108483,Net Banking,Shipped
928,939,2024-07-04,25394,Net Banking,Shipped
929,6828,2024-03-04,195872,Net Banking,Processing
930,8683,2023-01-23,142917,UPI,Processing
931,8198,2024-03-21,79410,Credit Card,Processing
932,8006,2024-04-18,82801,Net Banking,Processing
933,2280,2024-10-03,85729,Debit Card,Shipped
934,5435,2023-08-08,57759,UPI,Delivered
935,6626,2023-01-31,129842,Net Banking,Shipped
936,4499,2024-02-10,32646,Credit Card,Shipped
937,3251,2024-04-11,133106,Debit Card,Processing
938,4478,2023-01-26,123086,UPI,Processing
939,7256,2024-10-23,124870,Net Banking,Delivered
940,7848,2024-01-11,193580,UPI,Processing
941,215,2023-03-19,183476,Debit Card,Delivered
942,6947,2023-03-05,192076,UPI,Delivered
943,9298,2024-05-17,166431,Net Banking,Cancelled
944,4986,2023-12-04,4802,Debit Card,Delivered
945,9612,2024-03-22,5610,Net Banking,Shipped
946,7356,2023-08-09,179721,Debit Card,Processing
947,6486,2024-07-18,185056,Net Banking,Cancelled
948,9928,2023-03-03,156452,UPI,Cancelled
949,8934,2024-07-27,82284,Net Banking,Delivered
950,6739,2024-12-01,27779,Net Banking,Cancelled
951,744,2024-07-07,22625,Debit Card,Cancelled
952,2184,2024-10-26,158727,Net Banking,Delivered
953,1862,2023-06-03,27810,Net Banking,Cancelled
954,3912,2023-11-28,181047,Credit Card,Processing
955,3747,2023-03-27,36217,Credit Card,Cancelled
956,3677,2023-05-18,80639,Net Banking,Cancelled
957,7492,2024-12-23,38379,Net Banking,Delivered
958,8416,2023-05-17,64791,Net Banking,Shipped
959,4143,2024-08-12,179743,Net Banking,Delivered
960,8925,2024-08-09,173515,UPI,Cancelled
961,2896,2024-03-26,68370,UPI,Cancelled
962,7884,2024-12-15,55983,Net Banking,Shipped
963,7394,2023-05-12,156051,Credit Card,Processing
964,386,2023-12-20,78964,Credit Card,Cancelled
965,8710,2024-12-27,102496,Net Banking,Cancelled
966,9291,2023-05-27,57500,UPI,Shipped
967,2165,2023-08-22,197732,Credit Card,Shipped
968,2222,2023-04-05,130444,UPI,Shipped
969,6943,2023-03-20,41206,UPI,Processing
970,7071,2023-10-25,66971,Credit Card,Shipped
971,5183,2024-09-26,42814,Net Banking,Delivered
972,8634,2024-08-26,42725,Net Banking,Delivered
973,9541,2023-08-01,6869,UPI,Shipped
974,1299,2023-04-29,75578,Net Banking,Shipped
975,7655,2024-04-07,87365,Debit Card,Shipped
976,901,2023-10-06,174648,UPI,Delivered
977,9652,2024-11-28,191201,UPI,Shipped
978,1528,2023-02-03,166604,Debit Card,Processing
979,5140,2024-07-03,16860,UPI,Cancelled
980,4081,2023-05-30,24686,Credit Card,Processing
981,6381,2024-10-11,36941,Debit Card,Processing
982,30,2023-08-30,138955,Credit Card,Processing
983,8439,2023-03-18,126606,UPI,Processing
984,7730,2023-12-11,22673,Credit Card,Shipped
985,3915,2024-03-26,161835,Net Banking,Delivered
986,1387,2024-03-10,63401,Net Banking,Processing
987,5204,2024-04-25,160384,Credit Card,Shipped
988,8001,2023-04-15,24446,Debit Card,Processing
989,1742,2024-08-18,113791,Debit Card,Delivered
990,118,2024-09-19,190862,UPI,Processing
991,9429,2023-08-26,33044,Net Banking,Processing
992,5955,2023-11-03,179841,Credit Card,Delivered
993,4767,2023-10-13,28910,Net Banking,Processing
994,7214,2024-12-17,80912,Debit Card,Cancelled
995,3623,2024-02-19,35270,Net Banking,Delivered
996,8584,2024-11-13,111380,Debit Card,Cancelled
997,5581,2023-06-14,53095,UPI,Processing
998,2126,2024-09-20,6066,Net Banking,Processing
999,698,2024-01-23,4851,Credit Card,Cancelled
1000,2898,2024-01-10,71806,Credit Card,Shipped
1001,1694,2024-07-13,180558,Credit Card,Shipped
1002,5096,2024-11-27,195710,UPI,Shipped
1003,6922,2024-02-21,147938,Net Banking,Processing
1004,2310,2024-02-02,13861,UPI,Processing
1005,4371,2024-07-17,46363,Credit Card,Delivered
1006,3235,2023-08-30,5691,UPI,Shipped
1007,8243,2024-02-16,91970,Debit Card,Cancelled
1008,6229,2023-09-01,8828,Debit Card,Processing
1009,4919,2023-04-02,31886,Debit Card,Cancelled
1010,5663,2023-10-30,86955,UPI,Processing
1011,8604,2023-11-15,134823,UPI,Delivered
1012,1729,2023-04-05,140123,UPI,Cancelled
1013,2288,2024-09-14,153451,Credit Card,Cancelled
1014,9283,2023-05-19,149027,UPI,Shipped
1015,9659,2024-05-27,167657,Debit Card,Cancelled
1016,4171,2023-05-25,168050,Net Banking,Shipped
1017,8337,2024-01-05,38179,UPI,Processing
1018,5550,2024-06-07,86149,Net Banking,Shipped
1019,3936,2023-03-18,115315,UPI,Cancelled
1020,1093,2023-07-24,147746,Credit Card,Shipped
1021,7645,2023-11-20,129892,Debit Card,Processing
1022,4528,2024-09-25,135762,Credit Card,Processing
1023,4560,2023-04-25,81975,Debit Card,Shipped
1024,8930,2023-02-07,191512,Debit Card,Cancelled
1025,9442,2025-01-04,68349,Credit Card,Shipped
1026,6756,2024-09-12,66893,Net Banking,Cancelled
1027,3268,2023-06-20,151509,Credit Card,Cancelled
1028,5010,2024-02-06,4388,Net Banking,Delivered
1029,4053,2023-11-11,82732,Credit Card,Delivered
1030,7451,2024-03-22,28052,Credit Card,Cancelled
1031,5672,2024-05-12,155515,Net Banking,Delivered
1032,1418,2023-04-14,6737,UPI,Delivered
1033,5297,2024-04-07,133281,Credit Card,Delivered
1034,1743,2024-07-31,53776,UPI,Processing
1035,6112,2024-11-26,117695,Debit Card,Shipped
1036,2974,2023-10-21,190915,Debit Card,Delivered
1037,5354,2024-12-01,131217,UPI,Delivered
1038,5740,2023-12-19,166429,Credit Card,Processing
1039,7470,2024-09-12,116199,UPI,Cancelled
1040,587,2024-02-02,145557,Net Banking,Cancelled
1041,5774,2023-11-20,60980,Net Banking,Cancelled
1042,2786,2024-04-27,191703,Debit Card,Shipped
1043,5584,2024-04-01,33195,UPI,Processing
1044,9483,2023-04-30,26547,Net Banking,Processing
1045,6255,2024-04-30,195783,Credit Card,Shipped
1046,4007,2023-09-12,86503,UPI,Cancelled
1047,213,2023-06-18,41590,UPI,Shipped
1048,3757,2024-12-08,92776,Credit Card,Shipped
1049,644,2023-08-03,104395,Debit Card,Cancelled
1050,8170,2023-09-23,135857,Net Banking,Cancelled
1051,7670,2023-01-20,197995,Net Banking,Shipped
1052,1073,2024-06-22,186061,UPI,Cancelled
1053,3406,2023-11-10,13744,Debit Card,Processing
1054,7374,2024-12-30,85301,Debit Card,Processing
1055,118,2023-03-05,169634,Net Banking,Processing
1056,6063,2023-12-29,161909,Net Banking,Shipped
1057,2636,2023-06-30,58895,Net Banking,Delivered
1058,4192,2023-11-07,34480,Debit Card,Processing
1059,4980,2023-07-21,94179,Debit Card,Cancelled
1060,2415,2023-06-04,197708,Debit Card,Processing
1061,946,2024-01-15,156119,Debit Card,Cancelled
1062,7824,2024-12-04,193371,Net Banking,Delivered
1063,9860,2024-08-14,170383,Net Banking,Delivered
1064,3328,2024-07-06,155730,Credit Card,Delivered
1065,2165,2024-07-19,31555,Debit Card,Shipped
1066,9702,2023-10-28,141239,Debit Card,Delivered
1067,7222,2023-08-27,183838,UPI,Delivered
1068,7543,2024-08-14,89232,Debit Card,Shipped
1069,5736,2024-08-09,135084,Debit Card,Delivered
1070,8422,2023-09-16,23449,UPI,Processing
1071,7702,2024-04-25,142633,Debit Card,Shipped
1072,2892,2024-10-14,175165,Net Banking,Delivered
1073,2224,2024-11-23,31269,Credit Card,Shipped
1074,6495,2024-05-06,134071,Debit Card,Cancelled
1075,3280,2023-05-05,159961,Net Banking,Processing
1076,2169,2024-04-18,137495,Credit Card,Processing
1077,2481,2023-07-08,160434,UPI,Delivered
1078,3207,2024-04-04,28756,Net Banking,Shipped
1079,1201,2024-09-02,162873,Net Banking,Processing
1080,6107,2024-11-28,42361,Credit Card,Processing
1081,5710,2024-10-15,141618,Credit Card,Delivered
1082,8109,2023-08-07,144951,UPI,Delivered
1083,6698,2024-02-28,188987,Credit Card,Cancelled
1084,9040,2024-06-16,162323,Net Banking,Shipped
1085,6371,2023-08-08,3154,Credit Card,Processing
1086,8981,2024-07-10,122111,UPI,Delivered
1087,4711,2024-07-17,171874,Debit Card,Delivered
1088,201,2023-09-26,72817,Credit Card,Delivered
1089,5480,2023-02-12,55348,Credit Card,Shipped
1090,1304,2023-08-14,10530,UPI,Cancelled
1091,9355,2024-06-30,179860,Debit Card,Delivered
1092,7675,2023-01-26,36500,Credit Card,Delivered
1093,9773,2024-05-15,163094,UPI,Processing
1094,3141,2023-10-31,56960,UPI,Shipped
1095,3347,2023-12-08,131395,Net Banking,Processing
1096,2370,2023-12-22,193641,Debit Card,Cancelled
1097,2973,2024-12-17,59532,UPI,Delivered
1098,9940,2024-04-25,108866,Net Banking,Delivered
1099,4000,2024-06-21,143629,Net Banking,Processing
1100,9181,2024-04-18,15920,Net Banking,Delivered
1101,1945,2024-01-29,94101,Debit Card,Shipped
1102,3929,2024-09-02,120225,UPI,Cancelled
1103,6408,2024-03-25,83115,Debit Card,Delivered
1104,3195,2023-03-02,186779,Credit Card,Cancelled
1105,8675,2023-03-28,6803,UPI,Shipped
1106,2494,2024-03-04,32789,Credit Card,Delivered
1107,2298,2023-03-25,70534,Credit Card,Delivered
1108,3030,2024-02-12,2532,Credit Card,Shipped
1109,9990,2023-11-29,138318,Debit Card,Processing
1110,1713,2024-08-07,142078,Credit Card,Delivered
1111,1361,2024-09-17,44197,Net Banking,Processing
1112,4371,2024-02-28,46969,Net Banking,Cancelled
1113,159,2024-01-14,34625,Net Banking,Processing
1114,6872,2024-05-18,113863,Credit Card,Processing
1115,604,2024-08-22,97902,UPI,Processing
1116,7666,2024-03-09,38449,Debit Card,Cancelled
1117,581,2024-06-26,39897,UPI,Delivered
1118,9708,2024-12-09,94296,Debit Card,Cancelled
1119,9337,2023-06-21,151643,UPI,Cancelled
1120,4598,2023-02-05,2383,Net Banking,Cancelled
1121,4546,2023-11-08,66818,Net Banking,Delivered
1122,5599,2023-12-09,60943,Net Banking,Shipped
1123,2978,2024-09-12,192971,Debit Card,Delivered
1124,8572,2024-08-17,182469,UPI,Shipped
1125,5781,2023-07-27,73491,Net Banking,Cancelled
1126,6950,2024-04-02,48561,UPI,Processing
1127,2398,2024-01-04,191660,UPI,Delivered
1128,3990,2023-07-10,149097,UPI,Processing
1129,2068,2023-11-18,2360,UPI,Delivered
1130,4480,2024-12-31,116473,Net Banking,Shipped
1131,9363,2024-09-27,124363,UPI,Processing
1132,1097,2024-09-28,63609,Debit Card,Shipped
1133,820,2024-08-12,91270,Debit Card,Cancelled
1134,5484,2023-06-15,35674,Net Banking,Processing
1135,6323,2024-11-24,42298,Credit Card,Cancelled
1136,2778,2023-07-30,118231,UPI,Delivered
1137,3853,2024-12-25,32475,UPI,Delivered
1138,7093,2023-09-09,5844,Net Banking,Cancelled
1139,7917,2024-01-06,8742,Credit Card,Cancelled
1140,8197,2024-08-09,96236,Debit Card,Processing
1141,4216,2024-10-19,49609,Debit Card,Shipped
1142,8445,2024-11-06,1202,Debit Card,Cancelled
1143,1274,2024-06-14,49063,Debit Card,Delivered
1144,4374,2023-11-18,182156,Credit Card,Cancelled
1145,9645,2023-08-06,135178,Debit Card,Delivered
1146,9837,2023-01-07,103386,Debit Card,Delivered
1147,4484,2023-07-30,149443,Credit Card,Shipped
1148,802,2024-04-20,47460,Net Banking,Delivered
1149,7779,2023-02-10,138363,Credit Card,Delivered
1150,8907,2024-05-27,40247,UPI,Delivered
1151,1939,2023-08-09,62528,Credit Card,Processing
1152,670,2023-12-25,20177,Net Banking,Processing
1153,5416,2023-02-09,194405,UPI,Delivered
1154,4538,2024-03-22,10950,Debit Card,Delivered
1155,3872,2023-02-24,98266,Net Banking,Delivered
1156,6393,2023-09-18,99139,UPI,Shipped
1157,4789,2024-09-20,48689,Net Banking,Processing
1158,3315,2023-06-16,167683,Credit Card,Cancelled
1159,1404,2024-06-11,165803,Credit Card,Shipped
1160,487,2024-10-20,116624,Net Banking,Processing
1161,8253,2023-02-17,12340,Debit Card,Cancelled
1162,1991,2024-08-08,98749,UPI,Cancelled
1163,1164,2024-07-22,147169,Net Banking,Cancelled
1164,1470,2023-04-05,196004,Net Banking,Cancelled
1165,222,2023-06-02,81298,UPI,Shipped
1166,9110,2024-06-15,52692,Debit Card,Delivered
1167,7822,2023-05-17,88159,UPI,Shipped
1168,6225,2023-01-17,33395,Debit Card,Processing
1169,8748,2023-11-27,37355,Debit Card,Cancelled
1170,1169,2023-03-26,25594,UPI,Shipped
1171,3082,2024-06-17,58872,Net Banking,Delivered
1172,9492,2024-11-27,103323,UPI,Shipped
1173,1226,2024-07-14,10327,Net Banking,Processing
1174,6318,2024-12-01,31333,Credit Card,Shipped
1175,8859,2023-01-07,134357,Credit Card,Processing
1176,3824,2024-08-19,13648,UPI,Cancelled
